date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:31:47	295/295	---M--	200	added ('OK')	image/png	etag:%225453e086-127%22	https://code.jquery.com/mobile/1.4.5/images/icons-png/refresh-black.png	C:/My%20Web%20Sites/travel/code.jquery.com/mobile/1.4.5/images/icons-png/refresh-black.png	(from https://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
16:31:47	324/324	---M--	200	added ('OK')	image/png	etag:%225453e086-144%22	https://code.jquery.com/mobile/1.4.5/images/icons-png/search-black.png	C:/My%20Web%20Sites/travel/code.jquery.com/mobile/1.4.5/images/icons-png/search-black.png	(from https://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
16:31:47	174/174	---M--	200	added ('OK')	image/png	etag:%225453e086-ae%22	https://code.jquery.com/mobile/1.4.5/images/icons-png/shop-black.png	C:/My%20Web%20Sites/travel/code.jquery.com/mobile/1.4.5/images/icons-png/shop-black.png	(from https://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
16:31:48	231/231	---M--	200	added ('OK')	image/png	etag:%225453e086-e7%22	https://code.jquery.com/mobile/1.4.5/images/icons-png/star-black.png	C:/My%20Web%20Sites/travel/code.jquery.com/mobile/1.4.5/images/icons-png/star-black.png	(from https://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
16:31:48	159/159	---M--	200	added ('OK')	image/png	etag:%225453e086-9f%22	https://code.jquery.com/mobile/1.4.5/images/icons-png/tag-black.png	C:/My%20Web%20Sites/travel/code.jquery.com/mobile/1.4.5/images/icons-png/tag-black.png	(from https://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
16:31:48	245/245	---M--	200	added ('OK')	image/png	etag:%225453e086-f5%22	https://code.jquery.com/mobile/1.4.5/images/icons-png/user-black.png	C:/My%20Web%20Sites/travel/code.jquery.com/mobile/1.4.5/images/icons-png/user-black.png	(from https://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
16:31:49	171/171	---M--	200	added ('OK')	image/png	etag:%225453e086-ab%22	https://code.jquery.com/mobile/1.4.5/images/icons-png/video-black.png	C:/My%20Web%20Sites/travel/code.jquery.com/mobile/1.4.5/images/icons-png/video-black.png	(from https://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
16:31:50	6242/6242	---M--	200	added ('OK')	image/gif	etag:%225453e086-1862%22	https://code.jquery.com/mobile/1.4.5/images/ajax-loader.gif	C:/My%20Web%20Sites/travel/code.jquery.com/mobile/1.4.5/images/ajax-loader.gif	(from https://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
16:31:53	76518/76518	---M--	200	added ('OK')	application/octet-stream	etag:%2245c7ef34746fd31:0%22	https://gigm.com/plugin/Font%20Awesome/fonts/fontawesome-webfont.eot?v=4.6.3	C:/My%20Web%20Sites/travel/gigm.com/plugin/Font%20Awesome/fonts/fontawesome-webfont5b62.eot	(from https://gigm.com/plugin/Font%20Awesome/css/font-awesome.min.css)
16:31:54	76518/76518	---M--	200	added ('OK')	application/octet-stream	etag:%2245c7ef34746fd31:0%22	https://gigm.com/plugin/Font%20Awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/travel/gigm.com/plugin/Font%20Awesome/fonts/fontawesome-webfontd41d.eot	(from https://gigm.com/plugin/Font%20Awesome/css/font-awesome.min.css)
16:31:54	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:31:57%20GMT	https://gigm.com/plugin/Font%20Awesome/fonts/fontawesome-webfont.woff2?v=4.6.3	C:/My%20Web%20Sites/travel/gigm.com/plugin/Font%20Awesome/fonts/fontawesome-webfont.bc5b62.delayed	(from https://gigm.com/plugin/Font%20Awesome/css/font-awesome.min.css)
16:31:56	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:31:58%20GMT	https://gigm.com/plugin/Font%20Awesome/fonts/fontawesome-webfont.woff?v=4.6.3	C:/My%20Web%20Sites/travel/gigm.com/plugin/Font%20Awesome/fonts/fontawesome-webfont.bd5b62.delayed	(from https://gigm.com/plugin/Font%20Awesome/css/font-awesome.min.css)
16:31:59	152796/152796	---M--	200	added ('OK')	application/octet-stream	etag:%22359df134746fd31:0%22	https://gigm.com/plugin/Font%20Awesome/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/My%20Web%20Sites/travel/gigm.com/plugin/Font%20Awesome/fonts/fontawesome-webfont5b62.ttf	(from https://gigm.com/plugin/Font%20Awesome/css/font-awesome.min.css)
16:32:00	20127/20127	---M--	200	added ('OK')	application/octet-stream	etag:%229cc07e35746fd31:0%22	https://gigm.com/webassets/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/travel/gigm.com/webassets/fonts/glyphicons-halflings-regular.eot	(from https://gigm.com/webassets/css/bootstrap.min.css)
16:32:02	20127/20127	---M--	200	added ('OK')	application/octet-stream	etag:%229cc07e35746fd31:0%22	https://gigm.com/webassets/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/travel/gigm.com/webassets/fonts/glyphicons-halflings-regulard41d.eot	(from https://gigm.com/webassets/css/bootstrap.min.css)
16:32:03	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:32:06%20GMT	https://gigm.com/webassets/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/travel/gigm.com/webassets/fonts/glyphicons-halflings-regular.c2.delayed	(from https://gigm.com/webassets/css/bootstrap.min.css)
16:32:04	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:32:07%20GMT	https://gigm.com/webassets/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/travel/gigm.com/webassets/fonts/glyphicons-halflings-regular.c3.delayed	(from https://gigm.com/webassets/css/bootstrap.min.css)
16:32:06	45404/45404	---M--	200	added ('OK')	application/octet-stream	etag:%224b488035746fd31:0%22	https://gigm.com/webassets/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/travel/gigm.com/webassets/fonts/glyphicons-halflings-regular.ttf	(from https://gigm.com/webassets/css/bootstrap.min.css)
16:32:07	392306/392306	---M--	200	added ('OK')	image/svg+xml	etag:%22f463f034746fd31:0%22	https://gigm.com/plugin/Font%20Awesome/fonts/fontawesome-webfont.svg?v=4.6.3	C:/My%20Web%20Sites/travel/gigm.com/plugin/Font%20Awesome/fonts/fontawesome-webfont5b62.svg	(from https://gigm.com/plugin/Font%20Awesome/css/font-awesome.min.css)
16:32:07	109025/109025	---M--	200	added ('OK')	image/svg+xml	etag:%222f7f35746fd31:0%22	https://gigm.com/webassets/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/travel/gigm.com/webassets/fonts/glyphicons-halflings-regular.svg	(from https://gigm.com/webassets/css/bootstrap.min.css)
16:32:08	2531/2531	---M--	200	added ('OK')	image/png	etag:%22564aad35746fd31:0%22	https://gigm.com/webassets/img/shadows-inner.png	C:/My%20Web%20Sites/travel/gigm.com/webassets/img/shadows-inner.png	(from https://gigm.com/webassets/css/main.css?v=1239)
16:32:10	3597/3597	---M--	200	added ('OK')	image/png	etag:%22655b9c35746fd31:0%22	https://gigm.com/webassets/img/google-play-store.png	C:/My%20Web%20Sites/travel/gigm.com/webassets/img/google-play-store.png	(from https://gigm.com/webassets/css/main.css?v=1239)
16:32:11	1929/1929	---M--	200	added ('OK')	image/png	etag:%22e7b1a935746fd31:0%22	https://gigm.com/webassets/img/ios-app-store.png	C:/My%20Web%20Sites/travel/gigm.com/webassets/img/ios-app-store.png	(from https://gigm.com/webassets/css/main.css?v=1239)
16:32:15	1004/1004	---M--	200	added ('OK')	image/png	etag:%22ce39d35746fd31:0%22	https://gigm.com/webassets/img/icons/ac.png	C:/My%20Web%20Sites/travel/gigm.com/webassets/img/icons/ac.png	(from https://gigm.com/webassets/css/main.css?v=1239)
16:32:16	454/454	---M--	200	added ('OK')	image/png	etag:%226ff9a035746fd31:0%22	https://gigm.com/webassets/img/icons/leg-room.png	C:/My%20Web%20Sites/travel/gigm.com/webassets/img/icons/leg-room.png	(from https://gigm.com/webassets/css/main.css?v=1239)
16:32:18	942/942	---M--	200	added ('OK')	image/png	etag:%223cbda135746fd31:0%22	https://gigm.com/webassets/img/icons/movie-player.png	C:/My%20Web%20Sites/travel/gigm.com/webassets/img/icons/movie-player.png	(from https://gigm.com/webassets/css/main.css?v=1239)
16:32:19	610/610	---M--	200	added ('OK')	image/png	etag:%221281a235746fd31:0%22	https://gigm.com/webassets/img/icons/plug.png	C:/My%20Web%20Sites/travel/gigm.com/webassets/img/icons/plug.png	(from https://gigm.com/webassets/css/main.css?v=1239)
16:32:20	853/853	---M--	200	added ('OK')	image/png	etag:%22c047a135746fd31:0%22	https://gigm.com/webassets/img/icons/luggage.png	C:/My%20Web%20Sites/travel/gigm.com/webassets/img/icons/luggage.png	(from https://gigm.com/webassets/css/main.css?v=1239)
16:32:23	3066/3066	---M--	200	added ('OK')	image/png	etag:%2271319e35746fd31:0%22	https://gigm.com/webassets/img/icons/amenities-toyota.png	C:/My%20Web%20Sites/travel/gigm.com/webassets/img/icons/amenities-toyota.png	(from https://gigm.com/webassets/css/main.css?v=1239)
16:32:23	518958/518958	---M--	200	added ('OK')	image/png	etag:%22c6949d35746fd31:0%22	https://gigm.com/webassets/img/homepagehero.png	C:/My%20Web%20Sites/travel/gigm.com/webassets/img/homepagehero.png	(from https://gigm.com/webassets/css/main.css?v=1239)
16:32:24	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:32:27%20GMT	https://gigm.com/webassets/dist/img/icons/arrows.png	C:/My%20Web%20Sites/travel/gigm.com/webassets/dist/img/icons/arrows.d0.delayed	(from https://gigm.com/webassets/css/main.css?v=1239)
16:32:28	165742/165742	---M--	200	added ('OK')	application/octet-stream	etag:%229c537835746fd31:0%22	https://gigm.com/webassets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/travel/gigm.com/webassets/fonts/fontawesome-webfont3e6e.eot	(from https://gigm.com/webassets/css/font-awesome.min.css)
16:32:29	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:32:32%20GMT	https://gigm.com/webassets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/travel/gigm.com/webassets/fonts/fontawesome-webfont.d33e6e.delayed	(from https://gigm.com/webassets/css/font-awesome.min.css)
16:32:30	165742/165742	---M--	200	added ('OK')	application/octet-stream	etag:%229c537835746fd31:0%22	https://gigm.com/webassets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/travel/gigm.com/webassets/fonts/fontawesome-webfontd41d.eot	(from https://gigm.com/webassets/css/font-awesome.min.css)
16:32:31	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:32:33%20GMT	https://gigm.com/webassets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/travel/gigm.com/webassets/fonts/fontawesome-webfont.d43e6e.delayed	(from https://gigm.com/webassets/css/font-awesome.min.css)
16:32:35	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:32:38%20GMT	https://gigm.com/POST	C:/My%20Web%20Sites/travel/gigm.com/POST.d7.delayed	(from https://gigm.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZCmOtBvyE8CDCvkIirSE_vl5vkMhd6bmQlJF9bkfWvYQj2q7vIKTOkKEQ963oyjifQ2&t=636639207890360068)
16:32:36	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%22b6c77935746fd31:0%22	https://gigm.com/webassets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/travel/gigm.com/webassets/fonts/fontawesome-webfont3e6e.ttf	(from https://gigm.com/webassets/css/font-awesome.min.css)
16:32:39	447050/447050	---M--	200	added ('OK')	image/svg+xml	etag:%229fb57835746fd31:0%22	https://gigm.com/webassets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/travel/gigm.com/webassets/fonts/fontawesome-webfont3e6e.svg	(from https://gigm.com/webassets/css/font-awesome.min.css)
16:32:39	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:32:40%20GMT	https://gigm.com/Firefox/	C:/My%20Web%20Sites/travel/gigm.com/Firefox/index.html	(from https://gigm.com/ScriptResource.axd?d=NJmAwtEo3Ipnlaxl6CMhvrwP4_3ybYf6sz-u76qNrsrkqiihlW6albLedUbX7qNtx1CQic7j57ADVvg9Xu-tEskkxto4xZ_IFomb5zeMHhzjjHHa75kt51Pfo9Ws6yb0GKdIrUr1G0b2KtcxD9Vbu_U2GHy8TQr14h-vnZIynZE1&t=ffffffffad4b7194)
16:32:39	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:32:40%20GMT	https://gigm.com/AppleWebKit/	C:/My%20Web%20Sites/travel/gigm.com/AppleWebKit/index.html	(from https://gigm.com/ScriptResource.axd?d=NJmAwtEo3Ipnlaxl6CMhvrwP4_3ybYf6sz-u76qNrsrkqiihlW6albLedUbX7qNtx1CQic7j57ADVvg9Xu-tEskkxto4xZ_IFomb5zeMHhzjjHHa75kt51Pfo9Ws6yb0GKdIrUr1G0b2KtcxD9Vbu_U2GHy8TQr14h-vnZIynZE1&t=ffffffffad4b7194)
16:32:39	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:32:40%20GMT	https://gigm.com/Opera/	C:/My%20Web%20Sites/travel/gigm.com/Opera/index.html	(from https://gigm.com/ScriptResource.axd?d=NJmAwtEo3Ipnlaxl6CMhvrwP4_3ybYf6sz-u76qNrsrkqiihlW6albLedUbX7qNtx1CQic7j57ADVvg9Xu-tEskkxto4xZ_IFomb5zeMHhzjjHHa75kt51Pfo9Ws6yb0GKdIrUr1G0b2KtcxD9Vbu_U2GHy8TQr14h-vnZIynZE1&t=ffffffffad4b7194)
16:32:41	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:32:43%20GMT	https://gigm.com/MicrosoftAjaxWebForms.js	C:/My%20Web%20Sites/travel/gigm.com/MicrosoftAjaxWebForms.d8.delayed	(from https://gigm.com/ScriptResource.axd?d=dwY9oWetJoJoVpgL6Zq8OMxErQ8tGk0O4_O78tyXp6ZtsHw_SZ1iXBtKb_mWmS4BR11hxwA8btz1xDYxL1_LFMVXU8AWwhfSz9YhUL8Bz_kvxfxm7n89UOKGEUvSJ_qikAAFx2pmbt-flus0L5uKw3rI68ubmmfvIkIbQcWGMew1&t=ffffffffad4b7194)
16:32:42	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:32:45%20GMT	https://gigm.com/MicrosoftAjaxSerialization.js	C:/My%20Web%20Sites/travel/gigm.com/MicrosoftAjaxSerialization.d9.delayed	(from https://gigm.com/ScriptResource.axd?d=dwY9oWetJoJoVpgL6Zq8OMxErQ8tGk0O4_O78tyXp6ZtsHw_SZ1iXBtKb_mWmS4BR11hxwA8btz1xDYxL1_LFMVXU8AWwhfSz9YhUL8Bz_kvxfxm7n89UOKGEUvSJ_qikAAFx2pmbt-flus0L5uKw3rI68ubmmfvIkIbQcWGMew1&t=ffffffffad4b7194)
16:32:44	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:32:47%20GMT	https://gigm.com/MicrosoftAjaxNetwork.js	C:/My%20Web%20Sites/travel/gigm.com/MicrosoftAjaxNetwork.da.delayed	(from https://gigm.com/ScriptResource.axd?d=dwY9oWetJoJoVpgL6Zq8OMxErQ8tGk0O4_O78tyXp6ZtsHw_SZ1iXBtKb_mWmS4BR11hxwA8btz1xDYxL1_LFMVXU8AWwhfSz9YhUL8Bz_kvxfxm7n89UOKGEUvSJ_qikAAFx2pmbt-flus0L5uKw3rI68ubmmfvIkIbQcWGMew1&t=ffffffffad4b7194)
16:32:46	26951/26951	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2017%20Sep%202018%2001:42:09%20GMT	https://gigm.com/ScriptResource.axd?d=1HpV3OVB0CaEXoaafcqmhjqSOJxhmpkH-Bvq4_jRIemsyN9_WWAjbaNDtPMlFEGOtdKeRJNoyhqaOJlVHXhIjNkJFYidV1b-68IPmBXXoaTnpArQTiUxvHdnlp8ESYWmtzC2mdOb7fxHEfRg2yubjQ2&t=ffffffffa83fb62f	C:/My%20Web%20Sites/travel/gigm.com/ScriptResource7356.js	(from https://gigm.com/)
16:32:49	102801/102801	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2017%20Sep%202018%2009:42:20%20GMT	https://gigm.com/ScriptResource.axd?d=uHIkleVeDJf4xS50Krz-yLtlMK60iYO4jEo6GzwP9giBKEvF4ucYotrbd7IrAz5EsNjQ2kLVdWscyWkbBkrF41rf7Ncx_SS4EzH45tcoDwrZeWjvjFsmp_0S6f8RtIo5tTt74VUX7DmMOThbV_LK4bzuf70Ni5F9-9LyzAfFaCk1&t=ffffffffad4b7194	C:/My%20Web%20Sites/travel/gigm.com/ScriptResourcead3a.js	(from https://gigm.com/)
16:32:50	40326/40326	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2019%20Sep%202018%2015:00:59%20GMT	https://gigm.com/ScriptResource.axd?d=Jw6tUGWnA15YEa3ai3FadBOdu4QgHL9YTNLVpfltqTIzU2oFGUcCN5nMBdaNwbCXk72VA2z8-06nyFFdeUVE8CaVdetscM2OmiIMRwOz5WGSEwuTK4TO8swuRlWYWTUpLjSrZ57HuUaUpuzayP4DWSbCQTQ2p5gXeL3tHAEnAWM1&t=ffffffffad4b7194	C:/My%20Web%20Sites/travel/gigm.com/ScriptResource8a4f.js	(from https://gigm.com/)
16:32:53	12455/12455	---M--	200	added ('OK')	image/png	etag:%2261688535746fd31:0%22	https://gigm.com/webassets/img/bus_features.png	C:/My%20Web%20Sites/travel/gigm.com/webassets/img/bus_features.png	(from https://gigm.com/Learning-Academy.aspx)
16:32:55	121200/121200	---M-Z	200	added ('OK')	text/css	etag:%221519106275%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	C:/My%20Web%20Sites/travel/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	(from https://gigm.com/hire-vehicle.aspx)
16:32:57	9520/9520	---MCZ	200	added ('OK')	text/javascript	etag:W/%222953eca6fcd561b978e9d180dfbc8a2d%22	https://use.fontawesome.com/01cd8ecf1a.js	C:/My%20Web%20Sites/travel/use.fontawesome.com/01cd8ecf1a.js	(from https://gigm.com/hire-vehicle.aspx)
16:32:59	1275/1275	---M-Z	200	added ('OK')	text/css	etag:%222a293919fd6fd31:0%22	https://gigm.com/css/tips.css	C:/My%20Web%20Sites/travel/gigm.com/css/tips.css	(from https://gigm.com/hire-vehicle.aspx)
16:33:01	53467/53467	---M--	200	added ('OK')	image/png	etag:%2277471133746fd31:0%22	https://gigm.com/img/Group-app.png	C:/My%20Web%20Sites/travel/gigm.com/img/Group-app.png	(from https://gigm.com/gigm-mobile-app.aspx)
16:33:02	591/591	---M--	200	added ('OK')	image/png	etag:%22ae1b6a883e2d31:0%22	https://gigm.com/onlink_to_d4d9ke_small.png	C:/My%20Web%20Sites/travel/gigm.com/onlink_to_d4d9ke_small.png	(from https://gigm.com/gigm-mobile-app.aspx)
16:33:04	65960/65960	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2015:33:06%20GMT	https://gigm.com/Bus-Terminal.aspx	C:/My%20Web%20Sites/travel/gigm.com/Bus-Terminal.html	(from https://gigm.com/Faq.aspx)
16:33:07	54495/54495	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2015:33:09%20GMT	https://gigm.com/Schedule.aspx	C:/My%20Web%20Sites/travel/gigm.com/Schedule.html	(from https://gigm.com/Faq.aspx)
16:33:10	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:33:13%20GMT	https://gigm.com/twitter.com/gigmotors	C:/My%20Web%20Sites/travel/gigm.com/twitter.com/gigmotors.e7.delayed	(from https://gigm.com/Contact-Us.aspx)
16:33:11	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:33:14%20GMT	https://gigm.com/facebook.com/GIGMOTORS	C:/My%20Web%20Sites/travel/gigm.com/facebook.com/GIGMOTORS.e8.delayed	(from https://gigm.com/Contact-Us.aspx)
16:33:13	999/999	---M-Z	200	added ('OK')	application/x-javascript	etag:%2289bccb35746fd31:0%22	https://gigm.com/webassets/js/schedule-table.js	C:/My%20Web%20Sites/travel/gigm.com/webassets/js/schedule-table.js	(from https://gigm.com/Terminals.aspx)
16:33:14	305046/305046	---M--	200	added ('OK')	image/jpeg	etag:%22cfaeb6ac749ad31:0%22	https://gigm.com/webassets/img/gigm-luggage-banner.jpg	C:/My%20Web%20Sites/travel/gigm.com/webassets/img/gigm-luggage-banner.jpg	(from https://gigm.com/Luggage-Allowance.aspx)
16:33:15	49304/49304	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2015:33:17%20GMT	https://gigm.com/Captain.aspx	C:/My%20Web%20Sites/travel/gigm.com/Captain-2.html	(from https://gigm.com/Careers.aspx)
16:33:18	141935/141935	---M--	200	added ('OK')	image/png	etag:%222534333746fd31:0%22	https://gigm.com/img/careers.png	C:/My%20Web%20Sites/travel/gigm.com/img/careers.png	(from https://gigm.com/Careers.aspx)
16:33:19	4520/4520	---M-Z	200	added ('OK')	text/css	etag:%22ac16de6112f4d31:0%22	https://gigm.com/webassets/css/multistep.css	C:/My%20Web%20Sites/travel/gigm.com/webassets/css/multistep.css	(from https://gigm.com/enterprisepartners.aspx)
16:33:22	246782/246782	---M--	200	added ('OK')	image/jpeg	etag:%2229bd1ba65f4d31:0%22	https://gigm.com/webassets/img/GIGM-Partner4-compressed.jpg	C:/My%20Web%20Sites/travel/gigm.com/webassets/img/GIGM-Partner4-compressed.jpg	(from https://gigm.com/enterprisepartners.aspx)
16:33:23	3266/3266	---M-Z	200	added ('OK')	application/x-javascript	etag:%225c6e2a2f12f4d31:0%22	https://gigm.com/webassets/js/multistep.js	C:/My%20Web%20Sites/travel/gigm.com/webassets/js/multistep.js	(from https://gigm.com/enterprisepartners.aspx)
16:33:23	179589/179589	---M--	200	added ('OK')	image/gif	etag:%222ce75cdd6f4d31:0%22	https://gigm.com/webassets/img/Web-Loader.gif	C:/My%20Web%20Sites/travel/gigm.com/webassets/img/Web-Loader.gif	(from https://gigm.com/enterprisepartners.aspx)
16:33:25	5555/5555	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd497a-15b3%22	https://cdnjs.cloudflare.com/ajax/libs/jquery-easing/1.3/jquery.easing.min.js	C:/My%20Web%20Sites/travel/cdnjs.cloudflare.com/ajax/libs/jquery-easing/1.3/jquery.easing.min.js	(from https://gigm.com/enterprisepartners.aspx)
16:33:26	10326/10326	---M-Z	200	added ('OK')	text/css	etag:%22486e2e584b8d31:0%22	https://gigm.com/css/captain-style.css	C:/My%20Web%20Sites/travel/gigm.com/css/captain-style.css	(from https://gigm.com/captain.aspx)
16:33:28	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:33:31%20GMT	https://gigm.com/whereimageis/https://gigm.com/img/adjusted.jpg	C:/My%20Web%20Sites/travel/gigm.com/whereimageis/https_/gigm.com/img/adjusted.f2.delayed	(from https://gigm.com/captain.aspx)
16:33:30	1898/1898	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2015:33:32%20GMT	https://gigm.com/captains.aspx	C:/My%20Web%20Sites/travel/gigm.com/captains.f3.delayed	(from https://gigm.com/captain.aspx)
16:33:32	39917/39917	---M--	200	added ('OK')	image/jpeg	etag:%22d38ed68524b5d31:0%22	https://gigm.com/img/captain-logo.jpg	C:/My%20Web%20Sites/travel/gigm.com/img/captain-logo.jpg	(from https://gigm.com/captain.aspx)
16:33:35	86927/86927	---MC-	200	added ('OK')	text/javascript	date:Thu,%2025%20Jan%202018%2015:33:24%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min.js	C:/My%20Web%20Sites/travel/ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min.js	(from https://gigm.com/captain.aspx)
16:33:36	62/62	---M--	302	error ('Found')	text/plain	date:Wed,%2019%20Sep%202018%2015:33:39%20GMT	https://unpkg.com/sweetalert/dist/sweetalert.min.js	C:/My%20Web%20Sites/travel/unpkg.com/sweetalert/dist/sweetalert.min.f7.delayed	(from https://gigm.com/captain.aspx)
16:33:36	188593/188593	---M--	200	added ('OK')	image/png	etag:%222980c34e24b5d31:0%22	https://gigm.com/img/buses.png	C:/My%20Web%20Sites/travel/gigm.com/img/buses.png	(from https://gigm.com/captain.aspx)
16:33:37	40802/40802	---MCZ	200	added ('OK')	application/javascript	etag:W/%229f62-meI5u8p0P+cCIOaE6+mOV/+s1OQ%22	https://unpkg.com/sweetalert@2.1.0/dist/sweetalert.min.js	C:/My%20Web%20Sites/travel/unpkg.com/sweetalert@2.1.0/dist/sweetalert.min.js	(from https://gigm.com/captain.aspx)
16:33:38	3754/3754	---M-Z	200	added ('OK')	application/x-javascript	etag:%221bd6b9983b8d31:0%22	https://gigm.com/js/captain.js	C:/My%20Web%20Sites/travel/gigm.com/js/captain.js	(from https://gigm.com/captain.aspx)
16:33:40	58294/58294	---M-Z	200	added ('OK')	text/css	etag:%22a03db4ac749ad31:0%22	https://gigm.com/webassets/css/main.css	C:/My%20Web%20Sites/travel/gigm.com/webassets/css/main.css	(from https://gigm.com/Register.aspx)
16:33:42	121205/121205	---M-Z	200	added ('OK')	text/css	etag:%22245c3530746fd31:0%22	https://gigm.com/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/travel/gigm.com/assets/css/bootstrap.min.css	(from https://gigm.com/Register.aspx)
16:33:44	19072/19072	---M-Z	200	added ('OK')	text/css	etag:%2215fa1b5f111ad41:0%22	https://gigm.com/assets/css/main.css	C:/My%20Web%20Sites/travel/gigm.com/assets/css/main.css	(from https://gigm.com/Register.aspx)
16:33:46	236759/236759	---M-Z	200	added ('OK')	application/x-javascript	etag:%2277f09f53e17d6bf1178f3922699d33a9%22	http://connect.facebook.net/en_US/all.js	C:/My%20Web%20Sites/travel/connect.facebook.net/en_US/all.js	(from https://gigm.com/Register.aspx)
16:33:46	243991/243991	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ff68824b675624b2f36c7ad6685810d0%22	http://connect.facebook.net/en_US/sdk.js	C:/My%20Web%20Sites/travel/connect.facebook.net/en_US/sdk.js	(from https://gigm.com/Register.aspx)
16:33:48	43883/43883	---MC-	200	added ('OK')	application/javascript	date:Wed,%2019%20Sep%202018%2015:33:51%20GMT	https://apis.google.com/js/platform.js	C:/My%20Web%20Sites/travel/apis.google.com/js/platform.js	(from https://gigm.com/Register.aspx)
16:33:50	84380/84380	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/2.1.4/jquery.min.js	C:/My%20Web%20Sites/travel/ajax.googleapis.com/ajax/libs/jquery/2.1.4/jquery.min.js	(from https://gigm.com/Register.aspx)
